Year,Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,FG%,3P%,2P%,eFG%,FT%,PF,Target
2012.0,Hedo Turkoglu,SF,32.0,ORL,53.0,1653.0,11.7,0.528,0.512,0.188,1.7,12.4,24.1,1.5,0.8,20.6,19.5,0.6,1.5,2.1,0.06,0.0,0.1,0.415,0.353,0.48,0.505,0.705,139.0,
2012.0,Dwyane Wade,SG,30.0,MIA,49.0,1625.0,26.3,0.559,0.067,0.355,5.6,11.6,27.3,2.7,3.1,11.8,31.3,4.8,2.9,7.7,0.227,4.5,1.8,0.497,0.268,0.513,0.506,0.791,110.0,9.6
2012.0,Earl Watson,PG,32.0,UTA,50.0,1033.0,9.5,0.413,0.325,0.288,3.3,10.2,28.9,2.7,1.7,32.0,11.5,-0.6,0.9,0.4,0.018,-2.5,1.0,0.338,0.192,0.407,0.369,0.674,105.0,
2012.0,David West,PF,31.0,IND,66.0,1925.0,17.8,0.531,0.013,0.246,6.9,18.3,13.1,1.4,1.9,10.5,20.9,3.4,2.5,5.9,0.147,0.7,1.0,0.487,0.222,0.491,0.489,0.807,160.0,9.1
2012.0,Metta World,SF,32.0,LAL,64.0,1720.0,11.0,0.478,0.406,0.247,4.8,9.1,12.5,2.1,1.1,11.8,15.6,0.9,1.7,2.6,0.073,-0.2,0.7,0.394,0.296,0.46,0.454,0.617,137.0,4.6
2013.0,Ray Allen,SG,37.0,MIA,79.0,2035.0,14.7,0.599,0.51,0.243,2.6,10.1,10.2,1.7,0.6,12.5,19.3,3.4,1.9,5.4,0.126,1.7,-1.5,0.449,0.419,0.48,0.555,0.886,129.0,4.1
2013.0,Tony Allen,SG,31.0,MEM,79.0,2109.0,13.2,0.489,0.038,0.293,6.6,13.8,7.6,3.1,1.7,11.5,17.8,1.0,4.1,5.1,0.115,-1.6,2.9,0.445,0.125,0.458,0.447,0.717,211.0,2.7
2013.0,Alan Anderson,SF,30.0,TOR,65.0,1495.0,12.6,0.509,0.463,0.239,2.7,9.2,11.7,1.7,0.4,10.5,23.6,0.8,0.8,1.6,0.052,0.4,-2.4,0.383,0.333,0.426,0.46,0.857,131.0,1.7
2013.0,Matt Barnes,SF,32.0,LAC,80.0,2058.0,15.5,0.566,0.481,0.173,6.5,14.5,9.2,2.1,2.6,11.0,18.1,3.5,2.8,6.3,0.146,2.2,1.1,0.462,0.342,0.574,0.544,0.744,233.0,3.5
2013.0,Shane Battier,SF,34.0,MIA,72.0,1786.0,10.7,0.623,0.873,0.105,2.7,8.4,5.7,1.2,2.5,8.2,11.0,2.8,1.6,4.4,0.119,2.0,0.0,0.42,0.43,0.348,0.608,0.842,149.0,2.4
2013.0,Steve Blake,PG,32.0,LAL,45.0,1175.0,11.7,0.573,0.633,0.13,2.0,10.1,21.9,1.5,0.4,17.8,13.2,1.6,0.8,2.4,0.097,0.7,-0.7,0.422,0.421,0.424,0.556,0.771,83.0,1.8
2013.0,Keith Bogans,SG,32.0,BRK,74.0,1408.0,6.7,0.533,0.863,0.06,1.3,8.8,8.1,1.1,0.2,14.4,11.2,0.7,0.7,1.4,0.047,-0.4,-0.9,0.38,0.343,0.615,0.528,0.647,108.0,
2013.0,Carlos Boozer,PF,31.0,CHI,79.0,2546.0,17.1,0.51,0.002,0.232,7.8,27.2,13.4,1.4,0.8,12.3,25.8,1.4,4.3,5.7,0.108,-1.5,0.9,0.477,0.0,0.478,0.477,0.731,239.0,3.4
2013.0,Elton Brand,C,33.0,DAL,72.0,1527.0,15.2,0.499,0.002,0.195,9.7,21.5,7.1,1.7,4.6,9.9,17.2,1.2,2.2,3.4,0.107,-2.1,2.5,0.473,0.0,0.474,0.473,0.71,192.0,3.6
2013.0,Kobe Bryant,SG,34.0,LAL,78.0,3013.0,23.0,0.57,0.255,0.392,2.5,13.1,29.7,1.8,0.6,13.3,31.9,8.4,2.6,10.9,0.174,5.2,-0.5,0.463,0.324,0.51,0.504,0.839,173.0,
2013.0,Caron Butler,SF,32.0,LAC,78.0,1879.0,12.4,0.535,0.458,0.125,2.6,11.4,6.5,1.4,0.5,8.7,20.2,1.9,1.6,3.6,0.091,0.3,-1.9,0.424,0.388,0.454,0.513,0.833,139.0,1.8
2013.0,Will Bynum,PG,30.0,DET,65.0,1219.0,16.6,0.532,0.141,0.243,2.6,6.6,34.8,2.0,0.3,17.3,27.0,1.2,0.5,1.7,0.067,0.8,-3.2,0.469,0.316,0.494,0.491,0.809,128.0,1.0
2013.0,Jose Calderon,PG,31.0,TOT,73.0,2160.0,18.8,0.616,0.444,0.126,1.1,8.6,39.8,1.4,0.3,15.8,17.0,6.6,0.9,7.4,0.165,3.7,-3.3,0.491,0.461,0.516,0.594,0.9,99.0,6.3
2013.0,Vince Carter,SF,36.0,DAL,81.0,2093.0,17.8,0.571,0.467,0.261,3.1,14.4,15.0,1.8,1.6,10.0,23.1,3.9,2.0,6.0,0.137,3.3,-0.4,0.435,0.406,0.461,0.53,0.816,226.0,4.3
2013.0,Tyson Chandler,C,30.0,NYK,66.0,2164.0,18.9,0.671,0.0,0.645,14.1,24.3,4.5,1.0,3.0,14.5,13.0,6.7,2.6,9.3,0.207,1.7,1.8,0.638,,0.638,0.638,0.694,188.0,4.9
2013.0,Nick Collison,C,32.0,OKC,81.0,1583.0,13.6,0.624,0.014,0.264,9.6,14.2,11.3,1.7,1.4,17.3,11.5,3.2,2.1,5.2,0.158,1.0,1.4,0.595,0.0,0.603,0.595,0.769,197.0,3.6
2013.0,Jamal Crawford,SG,32.0,LAC,76.0,2230.0,16.8,0.558,0.39,0.244,1.2,5.6,14.4,1.9,0.5,11.5,26.0,3.7,1.7,5.4,0.116,2.0,-2.6,0.438,0.376,0.477,0.511,0.871,71.0,5.3
2013.0,Marquis Daniels,SF,32.0,MIL,59.0,1085.0,9.2,0.432,0.205,0.154,4.6,10.5,9.0,2.4,0.7,10.7,16.9,-0.6,1.1,0.5,0.023,-3.4,0.1,0.376,0.278,0.401,0.405,0.741,77.0,
2013.0,Carlos Delfino,SF,30.0,HOU,67.0,1689.0,13.3,0.549,0.679,0.09,1.2,13.4,12.5,2.0,0.4,10.0,18.6,2.0,1.5,3.5,0.101,1.7,-0.6,0.405,0.375,0.467,0.532,0.857,114.0,
2013.0,Boris Diaw,PF,30.0,SAS,75.0,1709.0,11.9,0.603,0.235,0.196,4.7,12.0,15.0,1.6,1.1,18.9,12.0,2.2,2.3,4.4,0.124,-0.1,1.9,0.539,0.385,0.587,0.584,0.723,143.0,4.9
2013.0,Tim Duncan,C,36.0,SAS,69.0,2078.0,24.4,0.554,0.007,0.307,7.3,29.6,15.5,1.2,6.4,11.7,27.8,3.4,4.9,8.3,0.191,-0.5,4.6,0.502,0.286,0.504,0.503,0.817,117.0,7.4
2013.0,Mike Dunleavy,SF,32.0,MIL,75.0,1943.0,13.6,0.577,0.479,0.205,1.7,14.9,11.5,1.0,1.3,11.7,17.3,2.7,1.7,4.4,0.109,0.5,-0.6,0.442,0.428,0.455,0.545,0.82,135.0,6.5
2013.0,Reggie Evans,PF,32.0,BRK,80.0,1967.0,12.8,0.506,0.0,0.851,15.5,38.0,3.2,2.0,0.5,23.6,11.0,0.8,3.5,4.3,0.105,-3.2,1.3,0.479,,0.479,0.479,0.509,199.0,
2013.0,Francisco Garcia,SG-SF,31.0,TOT,58.0,1029.0,11.0,0.519,0.597,0.07,0.9,9.4,9.2,2.3,2.9,9.4,14.7,0.6,0.6,1.3,0.059,-0.5,0.1,0.393,0.374,0.421,0.505,0.857,88.0,1.8
2013.0,Kevin Garnett,C,36.0,BOS,68.0,2022.0,19.2,0.535,0.019,0.236,4.5,25.8,14.4,2.0,2.4,10.5,24.5,1.8,3.8,5.6,0.133,-1.2,2.3,0.496,0.125,0.504,0.498,0.786,154.0,1.2
2013.0,Pau Gasol,PF,32.0,LAL,49.0,1655.0,16.7,0.512,0.048,0.307,7.6,20.1,19.9,0.7,2.7,13.7,20.5,2.0,1.7,3.7,0.107,-0.4,1.9,0.466,0.286,0.475,0.473,0.702,93.0,3.0
2013.0,Manu Ginobili,SG,35.0,SAS,60.0,1393.0,19.0,0.56,0.436,0.382,2.6,13.4,30.6,2.9,0.7,17.3,25.2,2.1,2.4,4.5,0.155,2.8,1.0,0.425,0.353,0.48,0.502,0.796,114.0,5.7
2013.0,Willie Green,SG,31.0,LAC,72.0,1188.0,11.8,0.562,0.43,0.083,1.7,7.9,7.1,1.3,0.8,7.2,16.6,1.7,0.9,2.5,0.103,0.3,-1.8,0.461,0.428,0.486,0.553,0.719,96.0,
2013.0,Richard Hamilton,SG,34.0,CHI,50.0,1088.0,10.6,0.481,0.109,0.162,1.7,7.2,19.9,1.2,0.3,14.2,25.0,-0.6,0.9,0.4,0.016,-3.1,-2.4,0.429,0.308,0.444,0.446,0.857,93.0,
2013.0,Udonis Haslem,PF,32.0,MIA,75.0,1414.0,9.9,0.535,0.0,0.179,9.0,25.3,3.8,1.1,0.9,14.2,10.7,1.2,2.0,3.2,0.108,-2.9,0.0,0.514,,0.514,0.514,0.711,173.0,
2013.0,Brendan Haywood,C,33.0,CHA,61.0,1162.0,8.7,0.441,0.005,0.306,12.0,16.7,3.9,0.7,3.4,16.9,11.5,-0.2,0.4,0.1,0.006,-4.3,-0.3,0.431,0.0,0.433,0.431,0.455,125.0,
2013.0,Nene Hilario,PF,30.0,WAS,61.0,1659.0,17.0,0.538,0.002,0.453,6.7,20.6,19.0,1.7,1.8,16.3,23.4,1.3,2.7,4.0,0.116,-1.1,2.3,0.48,0.0,0.481,0.48,0.729,171.0,3.2
2013.0,Kirk Hinrich,PG,32.0,CHI,60.0,1764.0,10.8,0.493,0.431,0.232,1.0,9.3,27.5,1.9,1.1,17.5,14.7,1.0,2.1,3.1,0.085,-1.1,-0.2,0.377,0.39,0.367,0.461,0.714,192.0,3.8
2013.0,Stephen Jackson,SF,34.0,SAS,55.0,1075.0,8.0,0.473,0.515,0.212,2.5,13.5,10.7,1.8,0.9,17.6,18.7,-1.2,1.5,0.3,0.013,-3.0,0.6,0.373,0.271,0.481,0.442,0.7,89.0,
2013.0,Antawn Jamison,PF,36.0,LAL,76.0,1636.0,15.3,0.561,0.405,0.237,7.5,16.6,5.0,0.9,1.0,7.7,18.7,3.0,1.3,4.3,0.126,0.7,-1.8,0.464,0.361,0.535,0.537,0.691,124.0,
2013.0,Joe Johnson,SG,31.0,BRK,72.0,2642.0,14.1,0.521,0.375,0.153,2.4,7.4,16.7,1.0,0.4,9.9,21.7,3.9,1.2,5.1,0.092,1.9,-1.7,0.423,0.375,0.452,0.493,0.82,99.0,4.9
2013.0,Dahntay Jones,SF,32.0,TOT,78.0,1016.0,6.4,0.482,0.221,0.509,2.7,8.4,6.7,1.1,0.5,12.3,14.0,0.0,0.6,0.6,0.026,-3.8,-1.2,0.369,0.224,0.41,0.394,0.77,119.0,
2013.0,Chris Kaman,C,30.0,DAL,66.0,1363.0,16.3,0.529,0.002,0.138,8.1,22.1,6.6,1.1,3.0,13.6,25.3,0.0,1.6,1.6,0.058,-3.2,-0.5,0.507,0.0,0.508,0.507,0.788,141.0,
2013.0,Jason Kidd,SG,39.0,NYK,76.0,2043.0,13.5,0.532,0.795,0.117,2.8,16.2,17.8,3.3,1.1,15.0,11.6,2.6,2.8,5.4,0.128,1.7,2.7,0.372,0.351,0.452,0.511,0.833,125.0,
2013.0,Andrei Kirilenko,SF,31.0,MIN,64.0,2034.0,17.6,0.59,0.214,0.446,5.6,15.1,14.4,2.4,2.4,15.1,17.4,3.4,2.6,6.0,0.142,1.4,2.8,0.507,0.292,0.566,0.538,0.752,82.0,
2013.0,Kyle Korver,SF,31.0,ATL,74.0,2259.0,13.9,0.637,0.689,0.13,1.2,13.5,9.9,1.6,1.3,9.9,14.5,4.0,2.5,6.4,0.137,2.1,0.5,0.461,0.457,0.471,0.618,0.859,170.0,5.9
2013.0,Shawn Marion,PF,34.0,DAL,67.0,2010.0,18.0,0.553,0.106,0.146,8.2,20.6,13.1,1.9,1.8,12.3,19.0,2.9,2.5,5.3,0.127,0.9,1.9,0.514,0.315,0.538,0.531,0.782,111.0,4.3
2013.0,Roger Mason,SG,32.0,NOH,69.0,1219.0,10.0,0.57,0.521,0.141,1.1,12.0,9.5,1.2,0.8,13.6,14.3,1.1,0.3,1.4,0.057,-0.3,-1.4,0.433,0.415,0.452,0.541,0.907,104.0,
2013.0,Andre Miller,PG,36.0,DEN,82.0,2151.0,15.7,0.548,0.101,0.307,3.2,9.1,32.2,1.7,0.4,19.3,17.9,3.9,1.5,5.4,0.12,0.9,-1.0,0.479,0.266,0.504,0.493,0.84,159.0,
2013.0,Steve Nash,PG,38.0,LAL,50.0,1627.0,16.0,0.605,0.274,0.244,1.8,7.7,32.8,0.9,0.2,19.3,17.8,3.7,0.6,4.3,0.127,1.5,-2.6,0.497,0.438,0.519,0.557,0.922,70.0,
2013.0,Jameer Nelson,PG,30.0,ORL,56.0,1977.0,14.4,0.498,0.455,0.131,1.3,10.6,33.3,1.9,0.2,15.7,22.5,1.1,1.0,2.1,0.05,1.6,-1.7,0.392,0.341,0.435,0.47,0.873,161.0,2.8
2013.0,Dirk Nowitzki,PF,34.0,DAL,53.0,1661.0,19.8,0.564,0.216,0.265,2.5,21.5,13.5,1.2,1.7,7.9,24.2,3.3,1.8,5.0,0.145,1.7,0.0,0.471,0.414,0.487,0.516,0.86,93.0,10.9
2013.0,Jermaine O'Neal,C,34.0,PHO,55.0,1029.0,16.7,0.538,0.0,0.31,8.9,23.8,6.8,0.9,5.7,14.8,21.4,0.7,1.3,2.0,0.092,-3.3,1.3,0.482,,0.482,0.482,0.835,126.0,
2013.0,Lamar Odom,PF,33.0,LAC,82.0,1616.0,10.9,0.429,0.246,0.115,8.8,26.3,12.4,2.2,3.0,18.3,13.3,-0.3,3.0,2.7,0.081,-2.6,3.8,0.399,0.2,0.464,0.423,0.476,214.0,
2013.0,Emeka Okafor,C,30.0,WAS,79.0,2052.0,15.8,0.496,0.0,0.278,10.7,26.8,7.9,1.1,3.0,12.2,19.5,0.7,3.7,4.5,0.104,-3.2,2.0,0.477,,0.477,0.477,0.571,145.0,
2013.0,Tony Parker,PG,30.0,SAS,66.0,2174.0,23.0,0.588,0.068,0.332,1.0,9.1,40.4,1.3,0.2,13.0,27.7,7.1,2.3,9.3,0.206,4.1,-1.4,0.522,0.353,0.534,0.534,0.845,92.0,5.9
2013.0,Paul Pierce,SF,35.0,BOS,77.0,2575.0,19.1,0.559,0.35,0.387,2.1,19.7,25.1,1.7,0.9,14.3,27.4,3.5,3.7,7.2,0.135,2.7,0.7,0.436,0.38,0.466,0.502,0.787,210.0,5.2
2013.0,Pablo Prigioni,PG,35.0,NYK,78.0,1263.0,13.0,0.595,0.609,0.114,3.7,9.8,27.5,2.9,0.1,27.1,11.7,2.0,1.3,3.2,0.123,0.7,-0.1,0.455,0.396,0.547,0.575,0.88,127.0,3.4
2013.0,Tayshaun Prince,SF,32.0,TOT,82.0,2631.0,11.5,0.486,0.115,0.159,3.1,13.2,12.1,1.0,0.8,9.2,16.8,1.5,2.1,3.6,0.065,-1.6,0.0,0.438,0.404,0.442,0.461,0.738,86.0,1.5
2013.0,Zach Randolph,PF,31.0,MEM,76.0,2607.0,17.9,0.506,0.022,0.293,13.8,25.1,7.3,1.3,1.0,11.5,23.1,3.2,4.7,7.9,0.145,-0.5,0.7,0.46,0.087,0.469,0.461,0.75,180.0,6.4
2013.0,Luke Ridnour,SG,31.0,MIN,82.0,2474.0,13.0,0.532,0.261,0.202,1.8,7.9,21.0,1.7,0.5,12.8,18.3,2.6,1.8,4.3,0.084,0.3,-0.7,0.453,0.311,0.503,0.493,0.848,187.0,0.1
2013.0,John Salmons,SF,33.0,SAC,76.0,2278.0,10.2,0.509,0.436,0.18,1.6,9.0,14.8,1.1,0.9,11.4,14.5,1.8,-0.1,1.6,0.034,-0.2,-1.7,0.399,0.371,0.42,0.48,0.773,143.0,1.7
2013.0,Luis Scola,PF,32.0,PHO,82.0,2184.0,16.7,0.516,0.017,0.251,8.1,20.4,14.5,1.6,1.2,11.0,23.3,2.4,1.9,4.4,0.096,-0.3,0.2,0.472,0.188,0.477,0.474,0.787,257.0,2.5
2013.0,DeShawn Stevenson,SG,31.0,ATL,56.0,1158.0,8.1,0.522,0.798,0.088,1.8,10.1,6.5,1.3,0.4,7.8,11.8,0.5,0.9,1.5,0.061,-0.9,-0.6,0.374,0.364,0.415,0.519,0.522,69.0,
2013.0,Jason Terry,SG,35.0,BOS,79.0,2124.0,12.8,0.566,0.511,0.202,1.1,7.6,14.9,1.6,0.4,12.6,18.0,2.1,1.9,4.0,0.091,0.7,-1.3,0.434,0.372,0.498,0.529,0.87,110.0,
2013.0,Jamaal Tinsley,PG,34.0,UTA,66.0,1221.0,10.6,0.467,0.543,0.111,1.6,9.5,34.1,2.8,0.9,30.2,13.1,-0.2,1.0,0.9,0.035,-2.0,-1.0,0.368,0.307,0.439,0.451,0.692,106.0,
2013.0,Beno Udrih,SG-PG,30.0,TOT,66.0,1457.0,14.2,0.516,0.214,0.216,2.5,8.2,32.3,1.5,0.2,17.2,19.3,1.5,0.7,2.2,0.071,-0.5,-2.6,0.441,0.333,0.471,0.477,0.816,90.0,
2013.0,Dwyane Wade,SG,31.0,MIA,69.0,2391.0,24.0,0.571,0.06,0.389,4.7,12.6,26.6,2.8,1.9,13.2,29.5,6.1,3.5,9.6,0.192,2.8,1.1,0.521,0.258,0.537,0.528,0.725,140.0,5.5
2013.0,Gerald Wallace,SF,30.0,BRK,69.0,2076.0,11.6,0.49,0.356,0.415,3.9,14.3,13.3,2.5,1.7,16.9,14.5,0.6,2.5,3.1,0.072,-0.7,2.6,0.397,0.282,0.461,0.448,0.637,118.0,1.3
2013.0,David West,PF,32.0,IND,73.0,2435.0,20.1,0.545,0.019,0.312,6.8,18.8,16.8,1.6,2.1,12.0,24.4,4.4,4.7,9.1,0.179,0.9,2.4,0.498,0.211,0.503,0.5,0.768,149.0,8.1
2013.0,Damien Wilkins,SG,33.0,PHI,61.0,1095.0,12.5,0.533,0.161,0.345,3.2,7.8,12.9,1.8,1.3,11.9,17.4,1.0,0.9,1.9,0.083,-1.8,-0.7,0.459,0.333,0.483,0.486,0.743,98.0,
2013.0,Mo Williams,PG,30.0,UTA,46.0,1418.0,14.4,0.519,0.289,0.159,2.0,7.2,33.2,1.7,0.5,18.0,22.3,1.2,0.7,1.8,0.062,1.1,-2.5,0.43,0.383,0.449,0.485,0.882,105.0,2.2
2013.0,Metta World,SF,33.0,LAL,75.0,2530.0,12.5,0.517,0.5,0.205,4.5,11.5,6.9,2.5,1.2,9.8,17.5,1.9,2.6,4.6,0.086,0.6,0.8,0.403,0.342,0.464,0.488,0.734,198.0,
2014.0,Ray Allen,SG,38.0,MIA,73.0,1936.0,12.8,0.59,0.569,0.214,1.6,11.4,11.1,1.5,0.4,12.4,16.8,2.5,1.5,4.1,0.101,1.3,-1.2,0.442,0.375,0.53,0.549,0.905,115.0,
2014.0,Tony Allen,SG,32.0,MEM,55.0,1278.0,15.6,0.531,0.114,0.293,7.3,12.0,11.7,3.8,1.2,16.2,20.1,0.5,2.1,2.7,0.1,-0.1,2.4,0.494,0.234,0.527,0.507,0.628,121.0,4.1
2014.0,Chris Andersen,C,35.0,MIA,72.0,1396.0,18.5,0.683,0.044,0.615,12.1,21.7,2.1,1.2,6.1,13.2,13.8,3.8,2.2,6.0,0.205,0.1,1.5,0.644,0.25,0.662,0.649,0.71,162.0,3.6
2014.0,Alan Anderson,SF,31.0,BRK,78.0,1773.0,9.5,0.525,0.511,0.243,2.7,9.1,7.3,1.4,0.5,10.4,15.9,0.8,0.9,1.7,0.047,-0.8,-1.4,0.4,0.339,0.464,0.487,0.78,147.0,2.7
2014.0,Matt Barnes,SF,33.0,LAC,63.0,1735.0,12.0,0.552,0.537,0.171,4.0,14.4,10.6,1.6,1.2,13.0,16.6,1.5,2.0,3.5,0.097,0.7,0.8,0.438,0.343,0.549,0.53,0.733,185.0,4.3
2014.0,Shane Battier,SF,35.0,MIA,73.0,1468.0,8.7,0.523,0.764,0.084,3.0,8.6,6.0,1.8,2.3,6.9,10.0,1.0,1.4,2.4,0.078,0.1,0.7,0.382,0.348,0.492,0.515,0.652,124.0,
2014.0,Steve Blake,PG,33.0,TOT,55.0,1498.0,11.0,0.508,0.595,0.122,0.9,10.4,28.8,1.8,0.4,21.5,13.8,0.7,1.1,1.8,0.058,-0.9,-0.7,0.377,0.376,0.378,0.489,0.767,85.0,2.1
2014.0,Carlos Boozer,PF,32.0,CHI,76.0,2141.0,14.4,0.489,0.002,0.197,7.4,25.9,10.9,1.3,0.8,12.6,26.3,-0.9,4.3,3.4,0.076,-4.0,0.6,0.456,0.0,0.457,0.456,0.767,216.0,2.2
2014.0,Elton Brand,C,34.0,ATL,73.0,1414.0,14.0,0.561,0.006,0.283,8.0,21.5,8.1,1.4,4.9,13.8,13.9,1.4,2.1,3.6,0.121,-2.7,3.1,0.539,0.0,0.542,0.539,0.649,192.0,
2014.0,Caron Butler,SF,33.0,TOT,56.0,1419.0,12.2,0.512,0.461,0.139,1.7,16.8,9.6,1.7,1.0,9.5,20.1,0.6,1.2,1.8,0.062,-0.7,-1.4,0.394,0.394,0.395,0.485,0.84,120.0,2.4
2014.0,Will Bynum,PG,31.0,DET,56.0,1054.0,14.4,0.502,0.144,0.281,2.4,8.2,32.5,1.9,0.5,17.6,23.8,0.6,0.4,1.0,0.047,-0.7,-2.8,0.428,0.323,0.446,0.451,0.802,121.0,
2014.0,Jose Calderon,PG,32.0,DAL,81.0,2468.0,15.2,0.596,0.568,0.084,1.4,7.6,22.4,1.4,0.4,11.7,16.2,5.4,0.8,6.3,0.122,3.3,-2.0,0.456,0.449,0.464,0.584,0.825,136.0,0.9
2014.0,Vince Carter,SG,37.0,DAL,81.0,1973.0,15.9,0.539,0.457,0.242,4.0,12.6,16.5,1.6,1.5,10.7,23.1,3.0,1.3,4.3,0.105,2.2,-1.0,0.407,0.394,0.418,0.497,0.821,209.0,1.0
2014.0,Tyson Chandler,C,31.0,NYK,55.0,1662.0,16.4,0.615,0.003,0.481,10.9,27.0,5.5,1.2,3.4,15.4,12.9,3.1,1.9,4.9,0.143,-0.6,1.8,0.593,0.0,0.595,0.593,0.632,145.0,10.3
2014.0,Nick Collison,PF,33.0,OKC,81.0,1353.0,11.8,0.599,0.071,0.386,10.2,14.1,10.9,1.1,1.7,20.1,11.6,2.0,1.6,3.6,0.128,-0.5,1.1,0.556,0.235,0.58,0.564,0.71,187.0,2.2
2014.0,Jamal Crawford,SG,33.0,LAC,69.0,2094.0,17.3,0.556,0.441,0.318,1.9,6.4,17.4,1.4,0.4,10.5,27.2,3.8,1.5,5.3,0.122,2.7,-2.6,0.416,0.361,0.46,0.496,0.866,120.0,3.6
2014.0,Samuel Dalembert,C,32.0,DAL,80.0,1614.0,16.8,0.605,0.003,0.363,14.4,24.2,3.4,1.3,4.8,17.1,14.8,2.9,2.1,4.9,0.147,-0.9,1.5,0.568,0.0,0.569,0.568,0.737,210.0,
2014.0,Boris Diaw,PF,31.0,SAS,79.0,1974.0,14.1,0.578,0.193,0.159,4.4,13.8,16.3,1.1,1.2,16.3,17.0,2.3,2.6,4.9,0.12,0.2,1.4,0.521,0.402,0.549,0.559,0.739,140.0,3.6
2014.0,Tim Duncan,C,37.0,SAS,74.0,2158.0,21.3,0.535,0.006,0.349,8.6,28.3,16.0,1.0,4.6,13.2,25.2,2.8,4.6,7.4,0.164,-0.9,4.0,0.49,0.0,0.493,0.49,0.731,134.0,9.6
2014.0,Mike Dunleavy,SF,33.0,CHI,82.0,2584.0,12.6,0.549,0.419,0.212,2.1,13.0,12.3,1.3,1.4,11.3,17.0,2.4,4.1,6.5,0.121,-0.3,1.1,0.43,0.38,0.467,0.51,0.854,163.0,4.1
2014.0,Derek Fisher,SG,39.0,OKC,81.0,1428.0,10.1,0.542,0.634,0.197,1.0,8.3,11.6,2.5,0.2,11.1,13.7,1.4,1.7,3.1,0.103,0.0,-0.5,0.391,0.384,0.402,0.512,0.775,157.0,
2014.0,Randy Foye,SG,30.0,DEN,81.0,2485.0,13.3,0.558,0.569,0.211,1.6,8.5,17.7,1.3,1.2,13.2,18.8,3.3,1.3,4.6,0.089,1.9,-1.0,0.413,0.38,0.456,0.521,0.849,205.0,1.0
2014.0,Channing Frye,PF,30.0,PHO,82.0,2312.0,13.2,0.555,0.555,0.122,3.6,16.6,6.4,1.3,2.1,9.8,17.3,2.9,2.4,5.3,0.109,0.9,0.2,0.432,0.37,0.509,0.535,0.821,245.0,2.1
2014.0,Francisco Garcia,SF,32.0,HOU,55.0,1083.0,9.3,0.521,0.656,0.065,2.3,9.8,8.6,1.2,2.3,9.0,13.5,0.8,0.9,1.8,0.078,-0.3,0.1,0.401,0.358,0.485,0.519,0.526,120.0,
2014.0,Kevin Garnett,C,37.0,BRK,54.0,1109.0,13.3,0.467,0.008,0.132,6.5,32.1,12.4,2.0,3.0,15.5,18.9,-0.7,1.9,1.2,0.054,-4.7,2.8,0.441,0.0,0.445,0.441,0.809,123.0,
2014.0,Pau Gasol,C,33.0,LAL,60.0,1884.0,19.3,0.522,0.016,0.287,7.0,25.9,18.7,0.7,3.5,12.4,26.4,1.3,1.7,3.0,0.076,-1.0,1.6,0.48,0.286,0.483,0.482,0.736,124.0,10.4
2014.0,Manu Ginobili,SG,36.0,SAS,68.0,1550.0,20.0,0.59,0.411,0.3,2.3,12.0,29.0,2.3,0.8,16.4,24.7,3.3,2.4,5.7,0.176,3.6,0.4,0.469,0.349,0.553,0.541,0.851,128.0,3.7
2014.0,Nene Hilario,PF,31.0,WAS,53.0,1560.0,16.6,0.53,0.008,0.448,4.7,17.3,16.3,2.1,2.5,14.1,24.0,0.8,2.4,3.2,0.098,-1.6,1.8,0.503,0.2,0.506,0.504,0.583,164.0,3.0
2014.0,Kirk Hinrich,PG,33.0,CHI,73.0,2116.0,10.8,0.494,0.391,0.202,1.7,8.5,22.6,2.0,1.0,15.1,17.3,0.4,3.3,3.8,0.085,-1.3,0.5,0.393,0.351,0.419,0.461,0.76,203.0,1.0
2014.0,Andre Iguodala,SF,30.0,GSW,63.0,2040.0,13.7,0.57,0.382,0.288,2.9,12.6,18.2,2.3,0.7,16.2,13.3,2.7,3.1,5.8,0.135,0.5,2.5,0.48,0.354,0.558,0.548,0.652,103.0,5.1
2014.0,Jarrett Jack,PG,30.0,CLE,80.0,2252.0,11.5,0.498,0.265,0.213,1.1,10.3,22.7,1.3,0.8,14.8,17.8,0.9,1.4,2.3,0.049,-1.4,-0.9,0.41,0.341,0.435,0.455,0.839,133.0,2.6
2014.0,Richard Jefferson,SF,33.0,UTA,82.0,2213.0,11.8,0.573,0.46,0.248,0.9,10.8,9.6,1.3,0.5,11.5,16.9,2.3,0.4,2.7,0.058,0.3,-1.7,0.45,0.409,0.484,0.544,0.741,168.0,2.3
2014.0,Joe Johnson,SG,32.0,BRK,79.0,2575.0,15.5,0.564,0.397,0.192,2.2,10.3,15.0,1.0,0.3,9.8,22.3,3.9,1.0,4.9,0.091,2.0,-2.2,0.454,0.401,0.489,0.533,0.815,129.0,4.1
2014.0,Kyle Korver,SG,32.0,ATL,71.0,2408.0,13.5,0.653,0.644,0.154,1.1,12.4,13.3,1.5,0.8,13.6,14.2,3.9,2.0,5.9,0.118,2.0,0.2,0.475,0.472,0.479,0.626,0.926,147.0,7.5
